time_s,type,AEKF,DesPitch,DesRoll,DesYaw,ErrRP,ErrYaw,Pitch,Roll,Yaw,distance_m,east_m,ecode,ecode_name,ground_speed_m_s,id,lat,lon,mode,name,north_m,radial_speed_m_s,reason,reason_name,rel_alt_m,subsys,subsys_name,target_bearing_speed_m_s,text,ve_m_s,vn_m_s
17.884510000000002,POS,,,,,,,,,,0.011132000130089637,0.0,,,,,37.4274999,-122.1697,,,-0.011132000130089637,,,,-0.012220802716910839,,,,,,
17.98447,ATT,3,0.0,0.0,93.54,0.0,0.0,0.01,0.03,93.54,,,,,,,,,,,,,,,,,,,,,
17.98447,XKF1,,,,,,,,,,0.0,0.0,,,0.0103511072384868,,,,,,0.0,,,,,,,-0.006868193857371808,,-0.006868193857371807,-0.007744245231151581
17.98447,POS,,,,,,,,,,0.011132000130089637,0.0,,,,,37.4274999,-122.1697,,,-0.011132000130089637,,,,-0.012975608929991722,,,,,,
18.08443,ATT,3,0.0,0.0,93.53,0.0,0.0,0.01,0.03,93.53,,,,,,,,,,,,,,,,,,,,,
18.08443,XKF1,,,,,,,,,,0.0,0.0,,,0.010504591134352306,,,,,,0.0,,,,,,,-0.006941482890397311,,-0.00694148289039731,-0.007884304039180279
18.08443,POS,,,,,,,,,,0.011132000130089637,0.0,,,,,37.4274999,-122.1697,,,-0.011132000130089637,,,,-0.013704843819141388,,,,,,
18.18439,ATT,3,0.0,0.0,93.52,0.0,0.0,0.01,0.03,93.52,,,,,,,,,,,,,,,,,,,,,
18.18439,XKF1,,,,,,,,,,0.0,0.0,,,0.010588489805845888,,,,,,0.0,,,,,,,-0.006999806500971318,,-0.006999806500971317,-0.007944735698401928
18.18439,POS,,,,,,,,,,0.011132000130089637,0.0,,,,,37.4274999,-122.1697,,,-0.011132000130089637,,,,-0.014404228888452053,,,,,,
18.28435,ATT,3,0.0,0.0,93.51,0.0,0.0,0.01,0.03,93.51,,,,,,,,,,,,,,,,,,,,,
18.28435,XKF1,,,,,,,,,,0.0,0.0,,,0.010744217737357894,,,,,,0.0,,,,,,,-0.0071206577122211465,,-0.007120657712221146,-0.008045772090554237
18.28435,POS,,,,,,,,,,0.011132000130089637,0.0,,,,,37.4274999,-122.1697,,,-0.011132000130089637,,,,-0.015069723129272461,,,,,,
18.38431,ATT,3,0.0,0.0,93.5,0.0,0.0,0.01,0.03,93.5,,,,,,,,,,,,,,,,,,,,,
18.38431,XKF1,,,,,,,,,,0.0,0.0,,,0.010921807852561877,,,,,,0.0,,,,,,,-0.007252738811075688,,-0.007252738811075687,-0.00816600676625967
18.38431,POS,,,,,,,,,,0.011132000130089637,0.0,,,,,37.4274999,-122.1697,,,-0.011132000130089637,,,,-0.01570805534720421,,,,,,
18.484270000000002,ATT,3,0.0,0.0,93.5,0.0,0.0,0.01,0.03,93.5,,,,,,,,,,,,,,,,,,,,,
18.484270000000002,XKF1,,,,,,,,,,0.0,0.0,,,0.010999388526416643,,,,,,0.0,,,,,,,-0.0072910389862954625,,-0.007291038986295462,-0.008235733024775982
18.484270000000002,POS,,,,,,,,,,0.011132000130089637,0.0,,,,,37.4274999,-122.1697,,,-0.011132000130089637,,,,-0.016324171796441078,,,,,,
18.58423,ATT,3,0.0,0.0,93.49,0.0,0.0,0.01,0.03,93.49,,,,,,,,,,,,,,,,,,,,,
18.58423,XKF1,,,,,,,,,,0.0,0.0,,,0.011150608438599423,,,,,,0.0,,,,,,,-0.007388057652860881,,-0.00738805765286088,-0.008351806551218033
18.58423,POS,,,,,,,,,,0.011132000130089637,0.0,,,,,37.4274999,-122.1697,,,-0.011132000130089637,,,,-0.016916150227189064,,,,,,
18.68419,ATT,3,0.0,0.0,93.48,0.0,0.0,0.01,0.03,93.48,,,,,,,,,,,,,,,,,,,,,
18.68419,XKF1,,,,,,,,,,0.0,0.0,,,0.0112714201068516,,,,,,0.0,,,,,,,-0.007459009997546674,,-0.007459009997546673,-0.00845033023506403
18.68419,POS,,,,,,,,,,0.011132000130089637,0.0,,,,,37.4274999,-122.1697,,,-0.011132000130089637,,,,-0.01748460903763771,,,,,,
18.784983,ATT,3,0.0,0.0,93.47,0.0,0.0,0.01,0.03,93.47,,,,,,,,,,,,,,,,,,,,,
18.784983,XKF1,,,,,,,,,,0.0,0.0,,,0.011426336259245176,,,,,,0.0,,,,,,,-0.007546041626483203,,-0.007546041626483202,-0.008580117486417294
18.784983,POS,,,,,,,,,,0.011132000130089637,0.0,,,,,37.4274999,-122.1697,,,-0.011132000130089637,,,,-0.018025321885943413,,,,,,
18.884943,ATT,3,0.0,0.0,93.46,0.0,0.0,0.01,0.03,93.46,,,,,,,,,,,,,,,,,,,,,
18.884943,XKF1,,,,,,,,,,0.0,0.0,,,0.011582128254205836,,,,,,0.0,,,,,,,-0.0076834065839648255,,-0.007683406583964825,-0.008666657842695713
18.884943,POS,,,,,,,,,,0.011132000130089637,0.0,,,,,37.4274999,-122.1697,,,-0.011132000130089637,,,,-0.018539659678936005,,,,,,
18.984903,ATT,3,0.0,0.0,93.45,0.0,0.0,0.01,0.03,93.45,,,,,,,,,,,,,,,,,,,,,
18.984903,XKF1,,,,,,,,,,0.0,0.0,,,0.011751375297207883,,,,,,0.0,,,,,,,-0.007820387370884418,,-0.007820387370884418,-0.008771337568759918
18.984903,POS,,,,,,,,,,0.011132000130089637,0.0,,,,,37.4274999,-122.1697,,,-0.011132000130089637,,,,-0.019031384959816933,,,,,,
19.084863000000002,ATT,3,0.0,0.0,93.44,0.0,0.0,0.01,0.03,93.44,,,,,,,,,,,,,,,,,,,,,
19.084863000000002,XKF1,,,,,,,,,,0.0,0.0,,,0.011892362313675959,,,,,,0.0,,,,,,,-0.007898097857832909,,-0.007898097857832909,-0.008890912868082523
19.084863000000002,POS,,,,,,,,,,0.011132000130089637,0.0,,,,,37.4274999,-122.1697,,,-0.011132000130089637,,,,-0.01950405351817608,,,,,,
19.184823,ATT,3,0.0,0.0,93.43,0.0,0.0,0.01,0.03,93.43,,,,,,,,,,,,,,,,,,,,,
19.184823,XKF1,,,,,,,,,,0.0,0.0,,,0.012065657038494625,,,,,,0.0,,,,,,,-0.008054707199335098,,-0.008054707199335098,-0.008983416482806206
19.184823,POS,,,,,,,,,,0.011132000130089637,0.0,,,,,37.4274999,-122.1697,,,-0.011132000130089637,,,,-0.019956255331635475,,,,,,
19.284783,ATT,3,0.0,0.0,93.42,0.0,0.0,0.01,0.03,93.42,,,,,,,,,,,,,,,,,,,,,
19.284783,XKF1,,,,,,,,,,0.0,0.0,,,0.012246443166955934,,,,,,0.0,,,,,,,-0.008178350515663624,,-0.008178350515663624,-0.00911536905914545
19.284783,POS,,,,,,,,,,0.011132000130089637,0.0,,,,,37.4274999,-122.1697,,,-0.011132000130089637,,,,-0.020387684926390648,,,,,,
19.384743,ATT,3,0.0,0.0,93.41,0.0,0.0,0.01,0.03,93.41,,,,,,,,,,,,,,,,,,,,,
19.384743,XKF1,,,,,,,,,,0.0,0.0,,,0.012352406234552462,,,,,,0.0,,,,,,,-0.008291810750961304,,-0.008291810750961304,-0.009155753068625927
19.384743,POS,,,,,,,,,,0.011132000130089637,0.0,,,,,37.4274999,-122.1697,,,-0.011132000130089637,,,,-0.020801236853003502,,,,,,
19.484703,ATT,3,0.0,0.0,93.41,0.0,0.0,0.01,0.03,93.41,,,,,,,,,,,,,,,,,,,,,
19.484703,XKF1,,,,,,,,,,0.0,0.0,,,0.012504501183365796,,,,,,0.0,,,,,,,-0.008410309441387653,,-0.008410309441387653,-0.009253607131540775
19.484703,POS,,,,,,,,,,0.011132000130089637,0.0,,,,,37.4274999,-122.1697,,,-0.011132000130089637,,,,-0.021193137392401695,,,,,,
19.584663,ATT,3,0.0,0.0,93.4,0.0,0.0,0.01,0.03,93.4,,,,,,,,,,,,,,,,,,,,,
19.584663,XKF1,,,,,,,,,,0.0,0.0,,,0.012639742314643468,,,,,,0.0,,,,,,,-0.008508904837071896,,-0.008508904837071896,-0.009346744045615196
19.584663,POS,,,,,,,,,,0.011132000130089637,0.0,,,,,37.4274999,-122.1697,,,-0.011132000130089637,,,,-0.02156316488981247,,,,,,
19.684623000000002,ATT,3,0.0,0.0,93.39,0.0,0.0,0.01,0.03,93.39,,,,,,,,,,,,,,,,,,,,,
19.684623000000002,XKF1,,,,,,,,,,0.0,0.0,,,0.012872569231313734,,,,,,0.0,,,,,,,-0.008669331669807434,,-0.008669331669807434,-0.0095155518501997
19.684623000000002,POS,,,,,,,,,,0.011132000130089637,0.0,,,,,37.4274999,-122.1697,,,-0.011132000130089637,,,,-0.02191733568906784,,,,,,
19.784583,ATT,3,0.0,0.0,93.38,0.0,0.0,0.01,0.03,93.38,,,,,,,,,,,,,,,,,,,,,
19.784583,XKF1,,,,,,,,,,0.0,0.0,,,0.013050514539159765,,,,,,0.0,,,,,,,-0.008810050785541534,,-0.008810050785541534,-0.009628028608858585
19.784583,POS,,,,,,,,,,0.011132000130089637,0.0,,,,,37.4274999,-122.1697,,,-0.011132000130089637,,,,-0.02225465141236782,,,,,,
19.884543,ATT,3,0.0,0.0,93.37,0.0,0.0,0.01,0.03,93.37,,,,,,,,,,,,,,,,,,,,,
19.884543,XKF1,,,,,,,,,,0.0,0.0,,,0.013166985281208982,,,,,,0.0,,,,,,,-0.00891178846359253,,-0.00891178846359253,-0.009692756459116936
19.884543,POS,,,,,,,,,,0.011132000130089637,0.0,,,,,37.4274999,-122.1697,,,-0.011132000130089637,,,,-0.022575004026293755,,,,,,
19.984503,ATT,3,0.0,0.0,93.36,0.0,0.0,0.01,0.03,93.36,,,,,,,,,,,,,,,,,,,,,
19.984503,XKF1,,,,,,,,,,0.0,0.0,,,0.013322669741660688,,,,,,0.0,,,,,,,-0.009042044170200825,,-0.009042044170200825,-0.009784424677491188
19.984503,POS,,,,,,,,,,0.011132000130089637,0.0,,,,,37.4274999,-122.1697,,,-0.011132000130089637,,,,-0.022877687588334084,,,,,,
20.084463,ATT,3,0.0,0.0,93.35,0.0,0.0,0.01,0.03,93.35,,,,,,,,,,,,,,,,,,,,,
20.084463,XKF1,,,,,,,,,,0.0,0.0,,,0.013416533994138755,,,,,,0.0,,,,,,,-0.009107013233006,,-0.009107013233006,-0.009852192364633083
20.084463,POS,,,,,,,,,,0.011132000130089637,0.0,,,,,37.4274999,-122.1697,,,-0.011132000130089637,,,,-0.023167891427874565,,,,,,
20.184423,ATT,3,0.0,0.0,93.34,0.0,0.0,0.01,0.03,93.34,,,,,,,,,,,,,,,,,,,,,
20.184423,XKF1,,,,,,,,,,0.0,0.0,,,0.013547089312498773,,,,,,0.0,,,,,,,-0.009207703173160553,,-0.009207703173160553,-0.009936892427504063
20.184423,POS,,,,,,,,,,0.011132000130089637,0.0,,,,,37.4274999,-122.1697,,,-0.011132000130089637,,,,-0.023441284894943237,,,,,,
20.284383000000002,ATT,3,0.0,0.0,93.33,0.0,0.0,0.01,0.03,93.33,,,,,,,,,,,,,,,,,,,,,
20.284383000000002,XKF1,,,,,,,,,,0.0,0.0,,,0.013693559836120512,,,,,,0.0,,,,,,,-0.009323380887508392,,-0.009323380887508392,-0.010029364377260208
20.284383000000002,POS,,,,,,,,,,0.011132000130089637,0.0,,,,,37.4274999,-122.1697,,,-0.011132000130089637,,,,-0.023699281737208366,,,,,,
20.384343,ATT,3,0.0,0.0,93.32,0.0,0.0,0.01,0.03,93.32,,,,,,,,,,,,,,,,,,,,,
20.384343,XKF1,,,,,,,,,,0.0,0.0,,,0.013767084854630497,,,,,,0.0,,,,,,,-0.009377999231219292,,-0.009377999231219292,-0.010078975930809975
20.384343,POS,,,,,,,,,,0.011132000130089637,0.0,,,,,37.4274999,-122.1697,,,-0.011132000130089637,,,,-0.02396278642117977,,,,,,
20.484303,ATT,3,0.0,0.0,93.31,0.0,0.0,0.01,0.03,93.31,,,,,,,,,,,,,,,,,,,,,
20.484303,XKF1,,,,,,,,,,0.0,0.0,,,0.013916385772527448,,,,,,0.0,,,,,,,-0.009499085135757923,,-0.009499085135757923,-0.010170210152864456
20.484303,POS,,,,,,,,,,0.011132000130089637,0.0,,,,,37.4274999,-122.1697,,,-0.011132000130089637,,,,-0.02419867366552353,,,,,,
20.584263,ATT,3,0.0,0.0,93.3,0.0,0.0,0.01,0.03,93.3,,,,,,,,,,,,,,,,,,,,,
20.584263,XKF1,,,,,,,,,,0.0,0.0,,,0.01406243514933741,,,,,,0.0,,,,,,,-0.009603620506823063,,-0.009603620506823063,-0.010272417217493057
20.584263,POS,,,,,,,,,,0.011132000130089637,0.0,,,,,37.4274999,-122.1697,,,-0.011132000130089637,,,,-0.024424759671092033,,,,,,
20.684223,ATT,3,0.0,0.0,93.29,0.0,0.0,0.01,0.03,93.29,,,,,,,,,,,,,,,,,,,,,
20.684223,XKF1,,,,,,,,,,0.0,0.0,,,0.014262947894251575,,,,,,0.0,,,,,,,-0.009752313606441021,,-0.009752313606441021,-0.010407884605228901
20.684223,POS,,,,,,,,,,0.011132000130089637,0.0,,,,,37.4274999,-122.1697,,,-0.011132000130089637,,,,-0.024639207869768143,,,,,,
20.784183000000002,ATT,3,0.0,0.0,93.28,0.0,0.0,0.02,0.03,93.28,,,,,,,,,,,,,,,,,,,,,
20.784183000000002,XKF1,,,,,,,,,,0.0,0.0,,,0.014427614871428693,,,,,,0.0,,,,,,,-0.009880512952804565,,-0.009880512952804565,-0.010513397864997387
20.784183000000002,POS,,,,,,,,,,0.011132000130089637,0.0,,,,,37.4274999,-122.1697,,,-0.011132000130089637,,,,-0.024838311597704887,,,,,,
20.884976,ATT,3,0.0,0.0,93.27,0.0,0.0,0.02,0.03,93.27,,,,,,,,,,,,,,,,,,,,,
20.884976,XKF1,,,,,,,,,,0.0,0.0,,,0.014614342502570736,,,,,,0.0,,,,,,,-0.010010010562837124,,-0.010010010562837124,-0.010647943243384361
20.884976,POS,,,,,,,,,,0.011132000130089637,0.0,,,,,37.4274999,-122.1697,,,-0.011132000130089637,,,,-0.025028521195054054,,,,,,
20.984936,ATT,3,0.0,0.0,93.26,0.0,0.0,0.02,0.03,93.26,,,,,,,,,,,,,,,,,,,,,
20.984936,XKF1,,,,,,,,,,0.0,0.0,,,0.014802232622365937,,,,,,0.0,,,,,,,-0.010139183141291142,,-0.010139183141291142,-0.010784389451146126
20.984936,POS,,,,,,,,,,0.011132000130089637,0.0,,,,,37.4274999,-122.1697,,,-0.011132000130089637,,,,-0.02520880289375782,,,,,,
21.084896,ATT,3,0.0,0.0,93.25,0.0,0.0,0.02,0.03,93.25,,,,,,,,,,,,,,,,,,,,,
21.084896,XKF1,,,,,,,,,,0.0,0.0,,,0.014894595525026718,,,,,,0.0,,,,,,,-0.01019242312759161,,-0.01019242312759161,-0.010861099697649479
21.084896,POS,,,,,,,,,,0.011132000130089637,0.0,,,,,37.4274999,-122.1697,,,-0.011132000130089637,,,,-0.025378279387950897,,,,,,
21.184856,ATT,3,0.0,0.0,93.24,0.0,0.0,0.02,0.03,93.24,,,,,,,,,,,,,,,,,,,,,
21.184856,XKF1,,,,,,,,,,0.0,0.0,,,0.015062553077235329,,,,,,0.0,,,,,,,-0.010293043218553066,,-0.010293043218553066,-0.010996988974511623
21.184856,POS,,,,,,,,,,0.011132000130089637,0.0,,,,,37.4274999,-122.1697,,,-0.011132000130089637,,,,-0.025537295266985893,,,,,,
21.284816,ATT,3,0.0,0.0,93.23,0.0,0.0,0.02,0.03,93.23,,,,,,,,,,,,,,,,,,,,,
21.284816,XKF1,,,,,,,,,,0.0,0.0,,,0.015217759233822785,,,,,,0.0,,,,,,,-0.010412842035293579,,-0.010412842035293579,-0.011097428388893604
21.284816,POS,,,,,,,,,,0.011132000130089637,0.0,,,,,37.4274999,-122.1697,,,-0.011132000130089637,,,,-0.02568591758608818,,,,,,
21.384776000000002,ATT,3,0.0,0.0,93.22,0.0,0.0,0.02,0.03,93.22,,,,,,,,,,,,,,,,,,,,,
21.384776000000002,XKF1,,,,,,,,,,0.0,0.0,,,0.01534614612019443,,,,,,0.0,,,,,,,-0.010514778085052967,,-0.010514778085052967,-0.011177819222211838
21.384776000000002,POS,,,,,,,,,,0.011132000130089637,0.0,,,,,37.4274999,-122.1697,,,-0.011132000130089637,,,,-0.025826433673501015,,,,,,
21.484736,ATT,3,0.0,0.0,93.21,0.0,0.0,0.02,0.03,93.21,,,,,,,,,,,,,,,,,,,,,
21.484736,XKF1,,,,,,,,,,0.0,0.0,,,0.015472076026485095,,,,,,0.0,,,,,,,-0.010599412024021149,,-0.010599412024021149,-0.011271095834672451
21.484736,POS,,,,,,,,,,0.011132000130089637,0.0,,,,,37.4274999,-122.1697,,,-0.011132000130089637,,,,-0.025962624698877335,,,,,,
21.584696,ATT,3,0.0,0.0,93.2,0.0,0.0,0.02,0.03,93.2,,,,,,,,,,,,,,,,,,,,,
21.584696,XKF1,,,,,,,,,,0.0,0.0,,,0.015601779398557846,,,,,,0.0,,,,,,,-0.010709147900342941,,-0.010709147900342941,-0.011345909908413887
21.584696,POS,,,,,,,,,,0.011132000130089637,0.0,,,,,37.4274999,-122.1697,,,-0.011132000130089637,,,,-0.0260928925126791,,,,,,
21.684656,ATT,3,0.0,0.0,93.19,0.0,0.0,0.02,0.04,93.19,,,,,,,,,,,,,,,,,,,,,
21.684656,XKF1,,,,,,,,,,0.0,0.0,,,0.01577839061611529,,,,,,0.0,,,,,,,-0.010816430673003197,,-0.010816430673003197,-0.011487490497529507
21.684656,POS,,,,,,,,,,0.011132000130089637,0.0,,,,,37.4274999,-122.1697,,,-0.011132000130089637,,,,-0.02621467038989067,,,,,,
21.784616,ATT,3,0.0,0.0,93.18,0.0,0.0,0.02,0.04,93.18,,,,,,,,,,,,,,,,,,,,,
21.784616,XKF1,,,,,,,,,,0.0,0.0,,,0.015917744612415064,,,,,,0.0,,,,,,,-0.010891101323068142,,-0.010891101323068142,-0.011608553119003773
21.784616,POS,,,,,,,,,,0.011132000130089637,0.0,,,,,37.4274999,-122.1697,,,-0.011132000130089637,,,,-0.026324858888983727,,,,,,
21.884576,ATT,3,0.0,0.0,93.17,0.0,0.0,0.02,0.04,93.17,,,,,,,,,,,,,,,,,,,,,
21.884576,XKF1,,,,,,,,,,0.0,0.0,,,0.01604843144950295,,,,,,0.0,,,,,,,-0.01099096518009901,,-0.01099096518009901,-0.011694051325321198
21.884576,POS,,,,,,,,,,0.011132000130089637,0.0,,,,,37.4274999,-122.1697,,,-0.011132000130089637,,,,-0.02642539143562317,,,,,,
21.984536000000002,ATT,3,0.0,0.0,93.16,0.0,0.0,0.02,0.04,93.16,,,,,,,,,,,,,,,,,,,,,
21.984536000000002,XKF1,,,,,,,,,,0.0,0.0,,,0.01613349988998135,,,,,,0.0,,,,,,,-0.011071620509028435,,-0.011071620509028435,-0.011734949424862862
21.984536000000002,POS,,,,,,,,,,0.011132000130089637,0.0,,,,,37.4274999,-122.1697,,,-0.011132000130089637,,,,-0.026519253849983215,,,,,,
22.084496,ATT,3,0.0,0.0,93.15,0.0,0.0,0.02,0.04,93.15,,,,,,,,,,,,,,,,,,,,,
22.084496,XKF1,,,,,,,,,,0.0,0.0,,,0.016273459324780113,,,,,,0.0,,,,,,,-0.011170436628162861,,-0.011170436628162861,-0.011834138073027134
22.084496,POS,,,,,,,,,,0.011132000130089637,0.0,,,,,37.4274999,-122.1697,,,-0.011132000130089637,,,,-0.02660478837788105,,,,,,
22.184456,ATT,3,0.0,0.0,93.14,0.0,0.0,0.02,0.04,93.14,,,,,,,,,,,,,,,,,,,,,
22.184456,XKF1,,,,,,,,,,0.0,0.0,,,0.016435122604502566,,,,,,0.0,,,,,,,-0.011318236589431763,,-0.011318236589431763,-0.011916827410459518
22.184456,POS,,,,,,,,,,0.011132000130089637,0.0,,,,,37.4274999,-122.1697,,,-0.011132000130089637,,,,-0.026685617864131927,,,,,,
22.284416,ATT,3,0.0,0.0,93.13,0.0,0.0,0.02,0.04,93.13,,,,,,,,,,,,,,,,,,,,,
22.284416,XKF1,,,,,,,,,,0.0,0.0,,,0.0165368685755966,,,,,,0.0,,,,,,,-0.011392992921173573,,-0.011392992921173573,-0.011986147612333298
22.284416,POS,,,,,,,,,,0.011132000130089637,0.0,,,,,37.4274999,-122.1697,,,-0.011132000130089637,,,,-0.026761891320347786,,,,,,
22.384376,ATT,3,0.0,0.0,93.12,0.0,0.0,0.02,0.04,93.12,,,,,,,,,,,,,,,,,,,,,
22.384376,XKF1,,,,,,,,,,0.0,0.0,,,0.016661378455737893,,,,,,0.0,,,,,,,-0.011479593813419342,,-0.011479593813419342,-0.012075614184141159
22.384376,POS,,,,,,,,,,0.011132000130089637,0.0,,,,,37.4274999,-122.1697,,,-0.011132000130089637,,,,-0.02683223970234394,,,,,,
22.484336,ATT,3,0.0,0.0,93.11,0.0,0.0,0.02,0.04,93.11,,,,,,,,,,,,,,,,,,,,,
22.484336,XKF1,,,,,,,,,,0.0,0.0,,,0.016785935712587446,,,,,,0.0,,,,,,,-0.011602921411395073,,-0.011602921411395073,-0.01213012170046568
22.484336,POS,,,,,,,,,,0.011132000130089637,0.0,,,,,37.4274999,-122.1697,,,-0.011132000130089637,,,,-0.026894960552453995,,,,,,
22.584296000000002,ATT,3,0.0,0.0,93.1,0.0,0.0,0.02,0.04,93.1,,,,,,,,,,,,,,,,,,,,,
22.584296000000002,XKF1,,,,,,,,,,0.0,0.0,,,0.01686368682566619,,,,,,0.0,,,,,,,-0.011626699939370155,,-0.011626699939370155,-0.012214899994432926
22.584296000000002,POS,,,,,,,,,,0.011132000130089637,0.0,,,,,37.4274999,-122.1697,,,-0.011132000130089637,,,,-0.026951216161251068,,,,,,
22.684256,ATT,3,0.0,0.0,93.09,0.0,0.0,0.02,0.04,93.09,,,,,,,,,,,,,,,,,,,,,
22.684256,XKF1,,,,,,,,,,0.0,0.0,,,0.017003023668459696,,,,,,0.0,,,,,,,-0.011743314564228058,,-0.011743314564228058,-0.012296234257519245
22.684256,POS,,,,,,,,,,0.011132000130089637,0.0,,,,,37.4274999,-122.1697,,,-0.011132000130089637,,,,-0.027006221935153008,,,,,,
22.74923,MSG,,,,,,,,,,,,,,,,,,,,,,,,,,,,Arm: Need Position Estimate,,
22.74923,MSG,,,,,,,,,,,,,,,,,,,,,,,,,,,,Arm: Fence requires position,,
22.784216,ATT,3,0.0,0.0,93.08,0.0,0.0,0.02,0.04,93.08,,,,,,,,,,,,,,,,,,,,,
22.784216,XKF1,,,,,,,,,,0.0,0.0,,,0.017117195435143458,,,,,,0.0,,,,,,,-0.011788617819547653,,-0.011788617819547653,-0.012410756200551987
22.784216,POS,,,,,,,,,,0.011132000130089637,0.0,,,,,37.4274999,-122.1697,,,-0.011132000130089637,,,,-0.027055000886321068,,,,,,
22.884176,ATT,3,0.0,0.0,93.07,0.0,0.0,0.02,0.04,93.07,,,,,,,,,,,,,,,,,,,,,
22.884176,XKF1,,,,,,,,,,0.0,0.0,,,0.01727100733991554,,,,,,0.0,,,,,,,-0.011877553537487984,,-0.011877553537487984,-0.012538397684693336
22.884176,POS,,,,,,,,,,0.011132000130089637,0.0,,,,,37.4274999,-122.1697,,,-0.011132000130089637,,,,-0.0270980317145586,,,,,,
22.984969,ATT,3,0.0,0.0,93.06,0.0,0.0,0.02,0.04,93.06,,,,,,,,,,,,,,,,,,,,,
22.984969,XKF1,,,,,,,,,,0.0,0.0,,,0.017419549484548186,,,,,,0.0,,,,,,,-0.011994238942861557,,-0.011994238942861557,-0.012632455676794052
22.984969,POS,,,,,,,,,,0.011132000130089637,0.0,,,,,37.4274999,-122.1697,,,-0.011132000130089637,,,,-0.027138972654938698,,,,,,
23.084929,ATT,3,0.0,0.0,93.05,0.0,0.0,0.02,0.04,93.05,,,,,,,,,,,,,,,,,,,,,
23.084929,XKF1,,,,,,,,,,0.0,0.0,,,0.01754310514412497,,,,,,0.0,,,,,,,-0.01206391490995884,,-0.01206391490995884,-0.012736659497022629
23.084929,POS,,,,,,,,,,0.011132000130089637,0.0,,,,,37.4274999,-122.1697,,,-0.011132000130089637,,,,-0.0271800197660923,,,,,,
23.184889000000002,ATT,3,0.0,0.0,93.04,0.0,0.0,0.02,0.04,93.04,,,,,,,,,,,,,,,,,,,,,
23.184889000000002,XKF1,,,,,,,,,,0.0,0.0,,,0.017629601616478495,,,,,,0.0,,,,,,,-0.01208858285099268,,-0.01208858285099268,-0.012832342647016048
23.184889000000002,POS,,,,,,,,,,0.011132000130089637,0.0,,,,,37.4274999,-122.1697,,,-0.011132000130089637,,,,-0.027219563722610474,,,,,,
23.284849,ATT,3,0.0,0.0,93.03,0.0,0.0,0.02,0.04,93.03,,,,,,,,,,,,,,,,,,,,,
23.284849,XKF1,,,,,,,,,,0.0,0.0,,,0.017784852610583147,,,,,,0.0,,,,,,,-0.012216155417263508,,-0.012216155417263508,-0.012925421819090843
23.284849,POS,,,,,,,,,,0.011132000130089637,0.0,,,,,37.4274999,-122.1697,,,-0.011132000130089637,,,,-0.027250124141573906,,,,,,
23.384809,ATT,3,0.0,0.0,93.02,0.0,0.0,0.02,0.04,93.02,,,,,,,,,,,,,,,,,,,,,
23.384809,XKF1,,,,,,,,,,0.0,0.0,,,0.017924810444940376,,,,,,0.0,,,,,,,-0.012315263971686363,,-0.012315263971686363,-0.013024327345192432
23.384809,POS,,,,,,,,,,0.011132000130089637,0.0,,,,,37.4274999,-122.1697,,,-0.011132000130089637,,,,-0.027267687022686005,,,,,,
23.484769,ATT,3,0.0,0.0,93.01,0.0,0.0,0.02,0.04,93.01,,,,,,,,,,,,,,,,,,,,,
23.484769,XKF1,,,,,,,,,,0.0,0.0,,,0.018093885914814332,,,,,,0.0,,,,,,,-0.012471967376768589,,-0.012471967376768589,-0.013108727522194386
23.484769,POS,,,,,,,,,,0.011132000130089637,0.0,,,,,37.4274999,-122.1697,,,-0.011132000130089637,,,,-0.027280941605567932,,,,,,
23.584729,ATT,3,0.0,0.0,93.0,0.0,0.0,0.02,0.04,93.0,,,,,,,,,,,,,,,,,,,,,
23.584729,XKF1,,,,,,,,,,0.0,0.0,,,0.01823672441566507,,,,,,0.0,,,,,,,-0.012574919499456882,,-0.012574919499456882,-0.013207933865487576
23.584729,POS,,,,,,,,,,0.011132000130089637,0.0,,,,,37.4274999,-122.1697,,,-0.011132000130089637,,,,-0.027287594974040985,,,,,,
23.684689000000002,ATT,3,0.0,0.0,92.99,0.0,0.0,0.02,0.04,92.99,,,,,,,,,,,,,,,,,,,,,
23.684689000000002,XKF1,,,,,,,,,,0.0,0.0,,,0.018423928637983172,,,,,,0.0,,,,,,,-0.012693292461335659,,-0.012693292461335659,-0.01335370633751154
23.684689000000002,POS,,,,,,,,,,0.011132000130089637,0.0,,,,,37.4274999,-122.1697,,,-0.011132000130089637,,,,-0.027287153527140617,,,,,,
23.784649,ATT,3,0.0,0.0,92.98,0.0,0.0,0.02,0.04,92.98,,,,,,,,,,,,,,,,,,,,,
23.784649,XKF1,,,,,,,,,,0.0,0.0,,,0.01857717240161361,,,,,,0.0,,,,,,,-0.01284721214324236,,-0.01284721214324236,-0.013418661430478096
23.784649,POS,,,,,,,,,,0.011132000130089637,0.0,,,,,37.4274999,-122.1697,,,-0.011132000130089637,,,,-0.027283554896712303,,,,,,
23.884609,ATT,3,0.0,0.0,92.97,0.0,0.0,0.02,0.04,92.97,,,,,,,,,,,,,,,,,,,,,
23.884609,XKF1,,,,,,,,,,0.0,0.0,,,0.018754722663924226,,,,,,0.0,,,,,,,-0.012986472807824612,,-0.012986472807824612,-0.01353111770004034
23.884609,POS,,,,,,,,,,0.011132000130089637,0.0,,,,,37.4274999,-122.1697,,,-0.011132000130089637,,,,-0.027275724336504936,,,,,,
